Date	Massa|22_Q simulé	Massa_Debit cleaned 1982-2025-09	Massa|69_i	Massa|69_T	Massa|69_RG	Massa|70_h	Massa|71_h	Massa|71_A	Massa|72_h	Massa|73_Q	Massa|73_QNeige	Massa|73_QGlace	Massa|73_H	Massa|73_A	DayOfYearSinus	HourOfDaySinus
2020-07-05T13:00:00.0000000	38.699337	47.07	0	12.317419	1.8760868E+11	0.2009406	0.088644065	83138136	0.010128468	31.013577	7.3386908	20.521124	64.66758	115295630	0.9985006	0.9829629
2020-07-05T14:00:00.0000000	41.72707	51.91	0	13.756335	1.9173229E+11	0.20014264	0.08859604	83138136	0.010161463	34.029438	9.650437	22.135836	64.66679	115295630	0.9985006	0.9330127
2020-07-05T15:00:00.0000000	45.522186	56.721664	0	14.888061	1.8638676E+11	0.19926786	0.08857828	83138136	0.010275034	37.770805	12.427652	23.757967	64.665955	115295630	0.9985006	0.8535534
2020-07-05T16:00:00.0000000	49.89602	61.275	0	15.879588	1.7241188E+11	0.19832583	0.088572055	83138136	0.010422715	41.990616	15.274281	25.33825	64.66513	115295630	0.9985006	0.75
2020-07-05T17:00:00.0000000	54.350067	65.05334	0	16.341888	1.4858192E+11	0.19735251	0.08857699	83138136	0.010600549	46.243374	18.129934	26.77087	64.66429	115295630	0.9985006	0.62940955
2020-07-05T18:00:00.0000000	58.71737	67.21667	0	16.02412	1.1892585E+11	0.19640093	0.08858524	83138136	0.010789538	50.362717	20.782143	27.940285	64.6635	115295630	0.9985006	0.5
2020-07-05T19:00:00.0000000	62.649208	67.63333	0	14.977981	8.510358E+10	0.19552064	0.08858881	83138136	0.010967004	54.02048	22.976229	28.752989	64.662796	115295630	0.9985006	0.37059048
2020-07-05T20:00:00.0000000	65.7675	66.41	0	13.481254	4.952378E+10	0.1947422	0.08858216	83138136	0.01111279	56.86834	24.512203	29.154259	64.6622	115295630	0.9985006	0.25
2020-07-05T21:00:00.0000000	67.78664	64.68833	0	11.8464	1.6894168E+10	0.19407505	0.08856253	83138136	0.011214099	58.6514	25.315063	29.108261	64.661705	115295630	0.9985006	0.14644662
2020-07-05T22:00:00.0000000	68.572754	62.18	0	10.377081	586982340	0.19350785	0.08852971	83138136	0.011267159	59.258713	25.430918	28.672628	64.66133	115295630	0.9985006	0.0669873
2020-07-05T23:00:00.0000000	68.219574	58.628334	0	8.445567	2233790.8	0.19307204	0.088487856	83138136	0.011277283	58.793873	25.008064	28.02208	64.66102	115295630	0.9985006	0.017037086
2020-07-06T00:00:00.0000000	67.05512	55.095	0	6.8744063	1291088.5	0.1927431	0.08843312	83138136	0.011232524	57.579758	23.951855	27.215961	64.66077	115295630	0.9977607	0
2020-07-06T01:00:00.0000000	65.0253	53.006668	0	6.0274425	1454179.6	0.19247174	0.08836723	83138136	0.011144915	55.58094	22.47305	26.35866	64.66053	115295630	0.9977607	0.017037086
2020-07-06T02:00:00.0000000	62.463184	51.163334	0	5.4864187	2216491.2	0.19223721	0.08829593	83138136	0.011036688	53.11244	20.88465	25.48872	64.660324	115295630	0.9977607	0.0669873
2020-07-06T03:00:00.0000000	59.753876	49.168335	0	5.026908	2762232.8	0.19203404	0.0882218	83138136	0.010917513	50.525684	19.310081	24.617264	64.66013	115295630	0.9977607	0.14644662
2020-07-06T04:00:00.0000000	57.046684	47.283333	0	4.4189	1467251.2	0.19187213	0.08814642	83138136	0.010790452	47.95509	17.777678	23.725632	64.65996	115295630	0.9977607	0.25
2020-07-06T05:00:00.0000000	54.35633	45.641666	0	4.0492034	1485626.8	0.19173542	0.08806775	83138136	0.010652278	45.410217	16.230392	22.845243	64.659805	115295630	0.9977607	0.37059048
2020-07-06T06:00:00.0000000	51.65323	44.02	0	3.4598694	282216200	0.19163881	0.08798885	83138136	0.010510413	42.865334	14.755699	21.947613	64.65967	115295630	0.9977607	0.5
2020-07-06T07:00:00.0000000	49.00702	42.440002	0	3.2748249	1.4356772E+10	0.19155481	0.0879072	83138136	0.010363021	40.37933	13.286097	21.16233	64.65951	115295630	0.9977607	0.62940955
2020-07-06T08:00:00.0000000	44.893665	41.618332	0	4.007194	4.841784E+10	0.19094406	0.08202731	83138136	0.0097780265	37.411816	11.840314	20.72757	64.659096	115295630	0.9977607	0.75
2020-07-06T09:00:00.0000000	43.12884	41.15167	0	5.916776	8.322683E+10	0.19068052	0.081953704	83138136	0.009659026	35.784935	10.909019	20.986937	64.658676	115295630	0.9977607	0.8535534
2020-07-06T10:00:00.0000000	42.2443	41.788334	0	7.49057	1.18033195E+11	0.1903101	0.08189177	83138136	0.009570248	35.0165	10.695435	21.53593	64.65816	115295630	0.9977607	0.9330127
2020-07-06T11:00:00.0000000	42.40396	44.851665	0	9.279221	1.4799051E+11	0.18981813	0.08184444	83138136	0.009517933	35.25829	11.136626	22.3731	64.657555	115295630	0.9977607	0.9829629
2020-07-06T12:00:00.0000000	43.553978	50.065002	0	10.70686	1.7148522E+11	0.18922922	0.08181799	83138136	0.009509853	36.44584	12.161822	23.420025	64.656876	115295630	0.9977607	1
2020-07-06T13:00:00.0000000	45.554787	55.033333	0	12.080424	1.857237E+11	0.18854703	0.081806436	83138136	0.009533986	38.42988	13.565633	24.622772	64.65615	115295630	0.9977607	0.9829629
2020-07-06T14:00:00.0000000	48.132267	59.996666	0	12.850428	1.8588613E+11	0.1878126	0.0818112	83138136	0.009590035	40.950993	15.289466	25.84956	64.655396	115295630	0.9977607	0.9330127
2020-07-06T15:00:00.0000000	51.09765	64.096664	0	12.956379	1.7787935E+11	0.18707106	0.081824444	83138136	0.00966357	43.818733	17.065699	26.974236	64.65463	115295630	0.9977607	0.8535534
2020-07-06T16:00:00.0000000	54.04015	66.6	1.3438287E-11	12.816395	1.6259237E+11	0.18633914	0.08183726	83138136	0.009738993	46.639263	16.003885	27.933651	64.6539	115295630	0.9977607	0.75
2020-07-06T17:00:00.0000000	54.596916	69.14	5.27462E-11	12.655766	1.4070976E+11	0.18561822	0.08184677	83138136	0.009810726	47.06931	15.057298	28.712332	64.653206	115295630	0.9977607	0.62940955
2020-07-06T18:00:00.0000000	55.06341	69.884995	9.378342E-11	11.796437	1.09469245E+11	0.18495579	0.08185432	83138136	0.009878173	47.411842	13.771222	29.194983	64.65258	115295630	0.9977607	0.5
2020-07-06T19:00:00.0000000	54.96901	69.07333	1.7892007E-10	10.336417	7.561652E+10	0.1843926	0.08185363	83138136	0.0099250395	47.197365	12.597788	29.310585	64.65204	115295630	0.9977607	0.37059048
2020-07-06T20:00:00.0000000	54.518238	67.675	2.435149E-10	8.73674	4.3766362E+10	0.18393822	0.08183927	83138136	0.009937151	46.65326	11.392796	29.060095	64.65162	115295630	0.9977607	0.25
2020-07-06T21:00:00.0000000	53.52967	65.11667	2.2780443E-10	6.867758	1.5350771E+10	0.18361107	0.08181184	83138136	0.009911449	45.618946	10.26164	28.390766	64.65129	115295630	0.9977607	0.14644662
2020-07-06T22:00:00.0000000	52.01829	61.303333	1.8317041E-10	4.927149	544833660	0.18341605	0.081770256	83138136	0.009842162	44.114452	9.237008	27.318073	64.6511	115295630	0.9977607	0.0669873
2020-07-06T23:00:00.0000000	49.996033	57.145	5.6491797E-11	3.3782458	2012490.5	0.18332641	0.081713736	83138136	0.009729491	42.15942	8.653197	26.119398	64.65096	115295630	0.9977607	0.017037086
2020-07-07T00:00:00.0000000	47.995213	53.903336	1.6266392E-10	1.6434028	2917861.5	0.18335505	0.08165053	83138136	0.00959162	40.283955	7.7230773	24.77943	64.650894	115295630	0.9968733	0
2020-07-07T01:00:00.0000000	45.458893	51.543335	1.5148717E-11	0.50020796	1771687	0.18346098	0.08158224	83138136	0.009439828	37.90131	6.779456	23.376465	64.65086	115295630	0.9968733	0.017037086
2020-07-07T02:00:00.0000000	42.78585	49.61	2.3346911E-11	-1.0539858	2756472	0.18367262	0.08151715	83138136	0.009289153	35.39277	5.8981476	21.941473	64.65087	115295630	0.9968733	0.0669873
2020-07-07T03:00:00.0000000	40.153305	45.568333	0	-1.7700496	1840249.2	0.18393274	0.0814542	83138136	0.009144041	32.919365	5.1313887	20.568277	64.65089	115295630	0.9968733	0.14644662
2020-07-07T04:00:00.0000000	37.71125	42.9	4.856075E-12	-2.4254394	1843894.2	0.18422426	0.08139271	83138136	0.009004172	30.627014	4.4643083	19.260437	64.6509	115295630	0.9968733	0.25
2020-07-07T05:00:00.0000000	35.447426	41.29667	0	-2.9859598	1691571.1	0.1845145	0.08133211	83138136	0.008869241	28.50427	3.883948	18.027922	64.65092	115295630	0.9968733	0.37059048
2020-07-07T06:00:00.0000000	33.35797	39.98	3.0864664E-13	-3.5901227	259585360	0.18483734	0.0812724	83138136	0.008738958	26.548006	3.379035	16.865393	64.65094	115295630	0.9968733	0.5
2020-07-07T07:00:00.0000000	31.425499	37.706665	0	-3.1011062	1.5056041E+10	0.18511598	0.08121214	83138136	0.008613066	24.741478	2.9397607	15.795929	64.65096	115295630	0.9968733	0.62940955
2020-07-07T08:00:00.0000000	36.615524	36.371666	0	-0.14280705	5.3577105E+10	0.18226026	0.084826395	83138136	0.009440022	28.707127	7.7741137	17.557613	64.64949	115295630	0.9968733	0.75
2020-07-07T09:00:00.0000000	34.710693	35.636665	0	1.1676543	8.699791E+10	0.18229672	0.084748685	83138136	0.009285609	26.977762	6.7634783	17.454018	64.64924	115295630	0.9968733	0.8535534
2020-07-07T10:00:00.0000000	33.38162	35.243332	0	3.3079967	1.2431514E+11	0.18220401	0.08466197	83138136	0.009136971	25.814148	5.884227	17.746614	64.648865	115295630	0.9968733	0.9330127
2020-07-07T11:00:00.0000000	32.590374	36.625	0	5.587083	1.5620176E+11	0.18196425	0.08456626	83138136	0.008993758	25.179594	5.119277	18.412619	64.648384	115295630	0.9968733	0.9829629
2020-07-07T12:00:00.0000000	32.29625	39.858334	0	7.9576674	1.8117417E+11	0.18156342	0.08446308	83138136	0.00885643	25.034184	4.453771	19.42103	64.6478	115295630	0.9968733	1
2020-07-07T13:00:00.0000000	32.45421	43.916668	0	9.812993	1.9661269E+11	0.18103658	0.08436055	83138136	0.008735891	25.332022	3.98709	20.651064	64.647125	115295630	0.9968733	0.9829629
2020-07-07T14:00:00.0000000	33.053146	48.535	0	11.340989	2.0201615E+11	0.18040597	0.08428438	83138136	0.008681764	26.051655	4.582745	22.00916	64.6464	115295630	0.9968733	0.9330127
2020-07-07T15:00:00.0000000	34.910595	53.079998	0	12.35856	1.966214E+11	0.17970625	0.08421626	83138136	0.00865224	27.963003	5.792581	23.378904	64.64564	115295630	0.9968733	0.8535534
2020-07-07T16:00:00.0000000	37.42358	56.713333	0	13.161049	1.8085668E+11	0.1789521	0.08418871	83138136	0.008720263	30.501451	8.000328	24.690485	64.644875	115295630	0.9968733	0.75
2020-07-07T17:00:00.0000000	40.992287	59.643333	0	13.508067	1.561335E+11	0.17817448	0.08417853	83138136	0.008835666	33.980877	10.46243	25.852983	64.64412	115295630	0.9968733	0.62940955
2020-07-07T18:00:00.0000000	44.731575	61.288334	0	13.175394	1.2443198E+11	0.17741962	0.08417334	83138136	0.008963133	37.566776	13.032929	26.760654	64.643425	115295630	0.9968733	0.5
2020-07-07T19:00:00.0000000	48.346405	61.143333	0	12.009181	8.810748E+10	0.17674415	0.08416809	83138136	0.00908515	41.00741	15.188595	27.303402	64.64282	115295630	0.9968733	0.37059048
2020-07-07T20:00:00.0000000	51.182407	58.678333	0	10.507008	5.054745E+10	0.17617087	0.08415368	83138136	0.009176289	43.669407	16.65788	27.44248	64.64231	115295630	0.9968733	0.25
2020-07-07T21:00:00.0000000	52.894062	55.555	0	8.696911	1.6894251E+10	0.1757207	0.084127635	83138136	0.009226074	45.242447	17.414997	27.119965	64.64192	115295630	0.9968733	0.14644662
2020-07-07T22:00:00.0000000	53.38051	52.021667	0	7.022793	537652860	0.17538443	0.084087975	83138136	0.009226965	45.642776	17.433363	26.398018	64.64166	115295630	0.9968733	0.0669873
2020-07-07T23:00:00.0000000	52.664948	48.588333	0	4.9161286	3365337.2	0.1751914	0.08403911	83138136	0.009183704	44.905968	16.852812	25.455952	64.64147	115295630	0.9968733	0.017037086
2020-07-08T00:00:00.0000000	51.07242	45.82	0	3.1261606	2550821	0.17512009	0.08397716	83138136	0.009087006	43.35111	15.59888	24.348219	64.64135	115295630	0.99583864	0
2020-07-08T01:00:00.0000000	48.57179	43.54667	0	2.1058774	1734442.4	0.17511813	0.08390548	83138136	0.008957414	40.95818	13.91815	23.184443	64.64125	115295630	0.99583864	0.017037086
2020-07-08T02:00:00.0000000	45.552048	42.498333	0	1.2328033	2271380.8	0.17517555	0.083832525	83138136	0.008820116	38.083347	12.235128	21.985296	64.64118	115295630	0.99583864	0.0669873
2020-07-08T03:00:00.0000000	42.49092	41.376667	0	0.802589	1258123.6	0.17526218	0.08375807	83138136	0.00867985	35.171745	10.655711	20.810307	64.641136	115295630	0.99583864	0.14644662
2020-07-08T04:00:00.0000000	39.558876	40.43	0	0.26917675	998650.3	0.17538506	0.08368524	83138136	0.008543423	32.3888	9.270468	19.648384	64.64111	115295630	0.99583864	0.25
2020-07-08T05:00:00.0000000	36.84211	39.260002	0	-0.031165345	1990525.1	0.17552835	0.083613716	83138136	0.0084118545	29.81395	8.065307	18.52752	64.64109	115295630	0.99583864	0.37059048
2020-07-08T06:00:00.0000000	34.355125	38.13	0	-0.42241785	213379260	0.17569609	0.083543785	83138136	0.008284937	27.461075	7.0168176	17.440582	64.641075	115295630	0.99583864	0.5
2020-07-08T07:00:00.0000000	32.066917	36.89	0	-0.07532077	1.4103725E+10	0.17581448	0.08347263	83138136	0.008162407	25.299599	6.1046314	16.5263	64.641045	115295630	0.99583864	0.62940955
2020-07-08T08:00:00.0000000	33.115818	35.863335	0	0.75719464	5.1394347E+10	0.17587197	0.09582157	83138136	0.009169214	24.15946	5.586207	16.530523	64.64072	115295630	0.99583864	0.75
2020-07-08T09:00:00.0000000	31.815876	35.143333	0	4.4608903	8.428507E+10	0.17570849	0.095711015	83138136	0.009011372	23.048729	4.8599997	16.890903	64.64034	115295630	0.99583864	0.8535534
2020-07-08T10:00:00.0000000	31.242624	35.37	0	6.5329227	1.2077249E+11	0.1754055	0.09559245	83138136	0.008860161	22.654943	4.2282	17.606674	64.639854	115295630	0.99583864	0.9330127
2020-07-08T11:00:00.0000000	31.130558	37.271667	0	8.503983	1.528896E+11	0.17496864	0.095467605	83138136	0.00871569	22.711796	3.7177427	18.632792	64.639275	115295630	0.99583864	0.9829629
2020-07-08T12:00:00.0000000	31.461855	40.848335	0	10.507686	1.7794077E+11	0.17439565	0.09534336	83138136	0.008648268	23.201147	3.9153922	19.933916	64.638596	115295630	0.99583864	1
2020-07-08T13:00:00.0000000	32.857613	44.608334	0	12.291535	1.9390243E+11	0.17370145	0.095220916	83138136	0.008649134	24.674402	4.792431	21.43275	64.63783	115295630	0.99583864	0.9829629
2020-07-08T14:00:00.0000000	35.203156	49.263332	0	13.609649	1.9977614E+11	0.17291778	0.0951048	83138136	0.008747633	27.025518	6.696229	23.01827	64.63703	115295630	0.99583864	0.9330127
2020-07-08T15:00:00.0000000	38.776794	53.52	0	14.7941885	1.9519755E+11	0.17205371	0.09500155	83138136	0.009004198	30.490831	9.361812	24.625626	64.63619	115295630	0.99583864	0.8535534
2020-07-08T16:00:00.0000000	43.339546	56.803333	0	15.681599	1.7982438E+11	0.17112945	0.09490203	83138136	0.009303355	34.740475	12.49278	26.171532	64.63534	115295630	0.99583864	0.75
2020-07-08T17:00:00.0000000	48.37995	58.791668	0	15.832991	1.5454568E+11	0.17024283	0.09480693	83138136	0.009635533	39.39476	15.601797	27.526756	64.63451	115295630	0.99583864	0.62940955
2020-07-08T18:00:00.0000000	53.276997	62.24167	0	15.370292	1.2259737E+11	0.16939555	0.09471398	83138136	0.009962431	43.837093	17.93325	28.963291	64.63363	115295630	0.99583864	0.5
2020-07-08T19:00:00.0000000	57.498066	63.558334	0	14.1168165	8.574531E+10	0.16862866	0.094621755	83138136	0.010254122	47.58382	19.823847	29.938395	64.63286	115295630	0.99583864	0.37059048
2020-07-08T20:00:00.0000000	60.78785	61.096664	0	12.396294	4.845592E+10	0.16797201	0.09452888	83138136	0.010480758	50.428898	21.060995	30.39274	64.63221	115295630	0.99583864	0.25
2020-07-08T21:00:00.0000000	62.81869	58.698334	0	10.536275	1.5217691E+10	0.16743457	0.09443467	83138136	0.010626944	52.10039	21.577671	30.288914	64.631714	115295630	0.99583864	0.14644662
2020-07-08T22:00:00.0000000	63.45102	55.685	0	8.450971	481349900	0.16703072	0.09434007	83138136	0.010691383	52.493847	21.422178	29.676653	64.63136	115295630	0.99583864	0.0669873
2020-07-08T23:00:00.0000000	62.773487	52.916668	0	6.4247174	1956829.1	0.16675669	0.094245255	83138136	0.010669988	51.707268	20.60864	28.809473	64.63108	115295630	0.99583864	0.017037086
2020-07-09T00:00:00.0000000	61.044334	49.885002	0	5.2167544	1392934.4	0.16656004	0.09414822	83138136	0.010570272	50.0083	19.241821	27.822964	64.63086	115295630	0.9946571	0
2020-07-09T01:00:00.0000000	58.517574	47.476665	0	4.190094	2358912.8	0.16642913	0.09405157	83138136	0.010429299	47.63727	17.66051	26.753403	64.63068	115295630	0.9946571	0.017037086
2020-07-09T02:00:00.0000000	55.632607	45.736668	0	3.0119624	2135886	0.16637369	0.09395685	83138136	0.010258607	44.969215	15.956135	25.581501	64.63054	115295630	0.9946571	0.0669873
2020-07-09T03:00:00.0000000	52.484303	43.28	0	2.4147933	1471776.2	0.16635649	0.093861796	83138136	0.010065711	42.07629	14.143956	24.398663	64.630424	115295630	0.9946571	0.14644662
2020-07-09T04:00:00.0000000	49.197723	42.26	0	2.0060284	2265295.5	0.16636546	0.09376747	83138136	0.009870746	39.06511	12.446673	23.233082	64.63034	115295630	0.9946571	0.25
2020-07-09T05:00:00.0000000	46.050285	40.55	0	1.5123752	2422211.2	0.16640605	0.09367498	83138136	0.009679292	36.186577	10.916349	22.07125	64.630264	115295630	0.9946571	0.37059048
2020-07-09T06:00:00.0000000	43.086754	40.55	0	0.8565237	176480110	0.16648868	0.09358476	83138136	0.00948988	33.479214	9.534028	20.897875	64.63022	115295630	0.9946571	0.5
2020-07-09T07:00:00.0000000	40.27044	38.05	0	1.3785658	1.3542892E+10	0.16653779	0.09349176	83138136	0.009303447	30.90876	8.294604	19.951708	64.63012	115295630	0.9946571	0.62940955
2020-07-09T08:00:00.0000000	38.62407	37.38	0	2.5571933	5.0203734E+10	0.16627513	0.09168343	83138136	0.009070054	29.665628	7.7966995	19.886475	64.62978	115295630	0.9946571	0.75
2020-07-09T09:00:00.0000000	36.85665	37.283333	0	6.3605566	8.33908E+10	0.16600534	0.091573484	83138136	0.008908374	28.119423	6.83174	20.463762	64.62929	115295630	0.9946571	0.8535534
2020-07-09T10:00:00.0000000	36.25671	37.34667	0	8.670141	1.1977455E+11	0.16558766	0.09146474	83138136	0.008817411	27.718662	6.497135	21.47201	64.62866	115295630	0.9946571	0.9330127
2020-07-09T11:00:00.0000000	36.798916	40.591667	0	10.425779	1.515894E+11	0.16505769	0.09135938	83138136	0.0087872455	28.37961	6.9651313	22.79131	64.62793	115295630	0.9946571	0.9829629
2020-07-09T12:00:00.0000000	38.526855	42.78	0	12.475472	1.7548439E+11	0.16439655	0.09126075	83138136	0.008837343	30.154593	8.307971	24.415165	64.62708	115295630	0.9946571	1
2020-07-09T13:00:00.0000000	41.528187	46.941666	0	14.276276	1.9152313E+11	0.16362017	0.09117092	83138136	0.008989606	33.109337	10.412005	26.260344	64.62615	115295630	0.9946571	0.9829629
2020-07-09T14:00:00.0000000	45.659637	51.04667	0	15.967475	1.9502747E+11	0.16277285	0.09108967	83138136	0.00923047	37.046963	12.8931875	28.234127	64.625145	115295630	0.9946571	0.9330127
2020-07-09T15:00:00.0000000	50.432457	54.988335	0	16.921068	1.881004E+11	0.16187184	0.09101612	83138136	0.009530021	41.4907	15.316462	30.471764	64.62405	115295630	0.9946571	0.8535534
2020-07-09T16:00:00.0000000	55.50937	59.19	0	17.380917	1.7392219E+11	0.16094282	0.09094642	83138136	0.009854162	46.140713	17.718723	32.557407	64.622925	115295630	0.9946571	0.75
2020-07-09T17:00:00.0000000	60.474106	62.153336	0	17.699326	1.4954196E+11	0.15999441	0.09087745	83138136	0.010179299	50.618034	19.948473	34.42792	64.621826	115295630	0.9946571	0.62940955
2020-07-09T18:00:00.0000000	65.07672	64.02167	0	17.579954	1.18084346E+11	0.15905347	0.090809084	83138136	0.010499539	54.70805	21.985123	35.990772	64.6208	115295630	0.9946571	0.5
2020-07-09T19:00:00.0000000	69.192665	64.25	0	16.615788	8.4056375E+10	0.15817167	0.09074076	83138136	0.010798363	58.2976	23.7206	37.11829	64.61985	115295630	0.9946571	0.37059048
2020-07-09T20:00:00.0000000	72.55502	62.071667	0	14.978241	4.8577372E+10	0.15739025	0.090670176	83138136	0.011044942	61.150944	24.937078	37.70528	64.619026	115295630	0.9946571	0.25
2020-07-09T21:00:00.0000000	74.78076	59.67	0	12.957444	1.6136931E+10	0.15673266	0.090595886	83138136	0.011216397	62.94505	25.497213	37.60826	64.61839	115295630	0.9946571	0.14644662
2020-07-09T22:00:00.0000000	75.539566	56.673332	0	10.343565	464405700	0.15623514	0.090518855	83138136	0.011302199	63.39908	25.369743	36.914597	64.61793	115295630	0.9946571	0.0669873
2020-07-09T23:00:00.0000000	74.861664	54.36	0	8.162871	2653496.5	0.15587124	0.090436906	83138136	0.011285118	62.56914	24.463686	35.92084	64.61756	115295630	0.9946571	0.017037086
2020-07-10T00:00:00.0000000	72.9183	51.466667	0	6.9689813	2495423	0.15558048	0.09034981	83138136	0.0111876065	60.660778	23.012028	34.802696	64.61723	115295630	0.993329	0
2020-07-10T01:00:00.0000000	70.161545	50.195	0	5.972704	1479590.6	0.15535073	0.09026157	83138136	0.011051512	58.0827	21.385885	33.602463	64.61695	115295630	0.993329	0.017037086
2020-07-10T02:00:00.0000000	67.08487	47.81167	0	5.2664175	2723208.8	0.15516426	0.09017209	83138136	0.010886588	55.24827	19.668053	32.36814	64.61672	115295630	0.993329	0.0669873
2020-07-10T03:00:00.0000000	63.839184	45.558334	0	4.979818	1754326.9	0.15499532	0.09008109	83138136	0.010705748	52.288326	17.959215	31.168554	64.616486	115295630	0.993329	0.14644662
2020-07-10T04:00:00.0000000	60.61901	43.84	0	4.271965	2157429	0.15486981	0.089992106	83138136	0.0105251605	49.372334	16.386381	29.934586	64.616295	115295630	0.993329	0.25
2020-07-10T05:00:00.0000000	57.510353	42.623333	0	3.9063172	1840628	0.15476666	0.08990199	83138136	0.01033056	46.558197	14.806404	28.72279	64.61611	115295630	0.993329	0.37059048
2020-07-10T06:00:00.0000000	54.40354	41.835	0	3.4233682	140515650	0.15469313	0.08981288	83138136	0.0101363305	43.759308	13.324221	27.513098	64.615944	115295630	0.993329	0.5
2020-07-10T07:00:00.0000000	51.407455	39.671665	0	3.8995602	1.2370156E+10	0.15459041	0.08972031	83138136	0.009940848	41.060535	11.911771	26.541676	64.61573	115295630	0.993329	0.62940955
2020-07-10T08:00:00.0000000	42.623066	38.651665	0	5.307193	4.9013137E+10	0.15444973	0.06844159	83138136	0.0073115695	37.187992	10.437622	25.106985	64.61537	115295630	0.993329	0.75
2020-07-10T09:00:00.0000000	41.03755	38.233334	0	8.815473	7.748513E+10	0.15404612	0.06839841	83138136	0.0072328714	35.69812	9.878266	25.821817	64.614746	115295630	0.993329	0.8535534
2020-07-10T10:00:00.0000000	41.111153	39.461666	0	10.870165	1.09648355E+11	0.1535168	0.06839915	83138136	0.0072009135	35.848984	10.450179	26.939827	64.61399	115295630	0.993329	0.9330127
2020-07-10T11:00:00.0000000	42.77459	42.57833	0	12.651824	1.3505192E+11	0.15287846	0.06843383	83138136	0.0072078686	37.53444	11.62351	28.356047	64.61313	115295630	0.993329	0.9829629
2020-07-10T12:00:00.0000000	45.38613	46.305	0	14.277534	1.3963411E+11	0.15214069	0.068494864	83138136	0.0072451653	40.11966	13.200238	29.913565	64.61221	115295630	0.993329	1
2020-07-10T13:00:00.0000000	48.580345	50.343334	0	15.0650835	1.3626566E+11	0.15135483	0.068579674	83138136	0.007310387	43.24971	15.072466	31.447136	64.61125	115295630	0.993329	0.9829629
2020-07-10T14:00:00.0000000	52.082283	51.655	1.1632711E-07	15.701481	1.2116285E+11	0.15027113	0.068697035	83138136	0.007418383	46.651424	13.624145	32.87557	64.61031	115295630	0.993329	0.9330127
2020-07-10T15:00:00.0000000	53.618134	54.571667	6.8128185E-07	16.062702	9.7457545E+10	0.14813869	0.069109246	83138136	0.0077443444	48.02158	11.853004	34.04116	64.6094	115295630	0.993329	0.8535534
2020-07-10T16:00:00.0000000	58.19005	60.568333	8.286121E-07	14.934801	6.1274427E+10	0.14631781	0.07015092	83138136	0.008384337	52.104874	10.312114	34.70764	64.60862	115295630	0.993329	0.75
2020-07-10T17:00:00.0000000	64.32547	62.461666	5.209887E-07	12.712116	6.1708878E+10	0.14528653	0.07116663	83138136	0.008961138	57.21688	8.971539	35.016243	64.607925	115295630	0.993329	0.62940955
2020-07-10T18:00:00.0000000	67.795425	64.23333	1.3834821E-07	12.445759	7.037681E+10	0.14456132	0.07143826	83138136	0.009192586	59.65884	7.8052387	35.398857	64.60721	115295630	0.993329	0.5
2020-07-10T19:00:00.0000000	68.63334	64.40666	1.9349744E-07	12.353857	5.030534E+10	0.14382769	0.07174493	83138136	0.009330737	60.051617	6.7905583	35.63442	64.60651	115295630	0.993329	0.37059048
2020-07-10T20:00:00.0000000	68.95398	66.615	1.0878955E-07	11.341172	2.810216E+10	0.14322363	0.0720065	83138136	0.009434926	60.207806	6.341533	35.54579	64.60591	115295630	0.993329	0.25
2020-07-10T21:00:00.0000000	68.9457	73.71833	3.097985E-07	10.307286	8.02535E+09	0.14235894	0.07216812	83138136	0.009561348	60.086674	5.5171337	34.96657	64.60545	115295630	0.993329	0.14644662
2020-07-10T22:00:00.0000000	69.39897	69.291664	1.6318909E-07	8.543109	223569870	0.14189698	0.07234739	83138136	0.009695785	60.305565	4.7999067	34.16368	64.605064	115295630	0.993329	0.0669873
2020-07-10T23:00:00.0000000	69.29166	67.39833	3.7392996E-07	7.220745	2906894.5	0.14149605	0.0729263	83138136	0.009803582	59.9202	4.1759186	33.203083	64.60473	115295630	0.993329	0.017037086
2020-07-11T00:00:00.0000000	68.77806	68.32167	4.5657995E-07	6.3331165	1023092.8	0.14116207	0.07358553	83138136	0.009933255	59.32725	3.6330495	32.165573	64.60443	115295630	0.99185467	0
2020-07-11T01:00:00.0000000	68.484215	67.52167	6.222603E-07	5.7040586	631195.3	0.14079024	0.074217394	83138136	0.010127551	58.934425	3.160753	31.065386	64.60418	115295630	0.99185467	0.017037086
2020-07-11T02:00:00.0000000	69.107574	67.35167	1.763817E-07	5.0601497	1775982.2	0.14062417	0.07446668	83138136	0.010109129	59.345825	2.768751	29.965633	64.60395	115295630	0.99185467	0.0669873
2020-07-11T03:00:00.0000000	67.71736	75.705	1.8013391E-07	4.5156984	1440270.8	0.14053473	0.07452882	83138136	0.009979657	58.03671	2.464865	28.850714	64.60373	115295630	0.99185467	0.14644662
2020-07-11T04:00:00.0000000	66.188416	75.416664	2.4664098E-07	3.8009925	1581086.4	0.14056216	0.07483617	83138136	0.009874453	56.761436	2.147603	27.694529	64.603546	115295630	0.99185467	0.25
2020-07-11T05:00:00.0000000	64.48794	71.82	4.2812368E-07	3.5015972	1228028.8	0.14086635	0.07520748	83138136	0.009848877	55.28889	1.8684146	26.558428	64.60337	115295630	0.99185467	0.37059048
2020-07-11T06:00:00.0000000	63.32389	75.50833	5.0254266E-07	3.5017846	30065196	0.14104255	0.07549914	83138136	0.009881057	54.20669	1.6475248	25.461811	64.60322	115295630	0.99185467	0.5
